Precinct,Precinct ID,Precinct Reporting,Registered Voters,Ballots Cast,Turnout Percentage,Contest Title,Contest ID,Contest Party,Choice Name,Choice ID,Choice Party,Total Votes,Total Overvotes,Total Undervotes,Total Invalid Votes,,,Vote By Mail Votes,Vote By Mail Overvotes,Vote By Mail Undervotes,Vote By Mail Invalid Votes,Election Day Voting Votes,Election Day Voting Overvotes,Election Day Voting Undervotes,Election Day Voting Invalid Votes,Early Voting Votes,Early Voting Overvotes,Early Voting Undervotes,Early Voting Invalid Votes
1.00E-28,7000,Reporting,0,0,0,Proposition 19,7011,NP,No,2240,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0
1.00E-28,7000,Reporting,0,0,0,Proposition 20,7013,NP,Yes,2240,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0
1.00E-28,7000,Reporting,0,0,0,Proposition 20,7013,NP,No,2241,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0
1.00E-28,7000,Reporting,0,0,0,Proposition 21,7015,NP,Yes,2241,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0
1.00E-28,7000,Reporting,0,0,0,Proposition 21,7015,NP,No,2242,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0
1.00E-28,7000,Reporting,0,0,0,Proposition 22,7017,NP,Yes,2242,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0
1.00E-28,7000,Reporting,0,0,0,Proposition 22,7017,NP,No,2243,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0
1.00E-28,7000,Reporting,0,0,0,Proposition 23,7019,NP,Yes,2243,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0
1.00E-28,7000,Reporting,0,0,0,Proposition 23,7019,NP,No,2244,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0
1.00E-28,7000,Reporting,0,0,0,Proposition 24,7021,NP,Yes,2244,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0
1.00E-28,7000,Reporting,0,0,0,Proposition 24,7021,NP,No,2245,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0
1.00E-28,7000,Reporting,0,0,0,Proposition 25,7023,NP,Yes,2245,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0
1.00E-28,7000,Reporting,0,0,0,Proposition 25,7023,NP,No,2246,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0
1.00E-28,7000,Reporting,0,0,0,Measure D South Bay Union School District Bond,7031,NP,Bonds Yes,2249,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0
1.00E-28,7000,Reporting,0,0,0,Measure D South Bay Union School District Bond,7031,NP,Bonds No,2250,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0
1.00E-28,7000,Reporting,0,0,0,"Measure C City Of Eureka, Charter Amendment",7029,NP,Yes,2248,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0
1.00E-28,7000,Reporting,0,0,0,"Measure C City Of Eureka, Charter Amendment",7029,NP,No,2249,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0
1.00E-28,7000,Reporting,0,0,0,"Measure H City Of Eureka, Supplemental Transaction and Use Tax",7039,NP,Yes,2253,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0
1.00E-28,7000,Reporting,0,0,0,"Measure H City Of Eureka, Supplemental Transaction and Use Tax",7039,NP,No,2254,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0
1.00E-30,7002,Reporting,2371,2023,85.32,PRESIDENT AND VICE PRESIDENT,1010,NP,JOSEPH R. BIDEN and KAMALA D. HARRIS,4,DEM,1272,0,12,0,,,1229,0,12,0,32,0,0,0,11,0,0,0
1.00E-30,7002,Reporting,2371,2023,85.32,PRESIDENT AND VICE PRESIDENT,1010,NP,DONALD J. TRUMP and MICHAEL R. PENCE,3,REP,665,0,12,0,,,583,0,12,0,48,0,0,0,34,0,0,0
1.00E-30,7002,Reporting,2371,2023,85.32,PRESIDENT AND VICE PRESIDENT,1010,NP,GLORIA LA RIVA and SUNIL FREEMAN,1,PF,6,0,12,0,,,6,0,12,0,0,0,0,0,0,0,0,0
1.00E-30,7002,Reporting,2371,2023,85.32,PRESIDENT AND VICE PRESIDENT,1010,NP,"ROQUE ""ROCKY"" DE LA FUENTE GUERRA and KANYE OMARI WEST",6,AIP,6,0,12,0,,,6,0,12,0,0,0,0,0,0,0,0,0
1.00E-30,7002,Reporting,2371,2023,85.32,PRESIDENT AND VICE PRESIDENT,1010,NP,HOWIE HAWKINS and ANGELA NICOLE WALKER,2,GRN,19,0,12,0,,,19,0,12,0,0,0,0,0,0,0,0,0
1.00E-30,7002,Reporting,2371,2023,85.32,PRESIDENT AND VICE PRESIDENT,1010,NP,"JO JORGENSEN and JEREMY ""SPIKE"" COHEN",5,LIB,25,0,12,0,,,23,0,12,0,2,0,0,0,0,0,0,0
1.00E-30,7002,Reporting,2371,2023,85.32,PRESIDENT AND VICE PRESIDENT,1010,NP,BRIAN CARROLL and AMAR PATEL,0,,3,0,12,0,,,3,0,12,0,0,0,0,0,0,0,0,0
1.00E-30,7002,Reporting,2371,2023,85.32,PRESIDENT AND VICE PRESIDENT,1010,NP,BROCK PIERCE and KARLA BALLARD,0,,0,0,12,0,,,0,0,12,0,0,0,0,0,0,0,0,0
1.00E-30,7002,Reporting,2371,2023,85.32,PRESIDENT AND VICE PRESIDENT,1010,NP,JESSE VENTURA and CYNTHIA MCKINNEY,0,,0,0,12,0,,,0,0,12,0,0,0,0,0,0,0,0,0
1.00E-30,7002,Reporting,2371,2023,85.32,PRESIDENT AND VICE PRESIDENT,1010,NP,JOSEPH KISHORE and NORISSA SANTA CRUZ,0,,0,0,12,0,,,0,0,12,0,0,0,0,0,0,0,0,0
1.00E-30,7002,Reporting,2371,2023,85.32,PRESIDENT AND VICE PRESIDENT,1010,NP,MARK CHARLES and ADRIAN WALLACE,0,,0,0,12,0,,,0,0,12,0,0,0,0,0,0,0,0,0
1.00E-30,7002,Reporting,2371,2023,85.32,PRESIDENT AND VICE PRESIDENT,1010,NP,Rejected write-ins,0,,0,0,12,0,,,0,0,12,0,0,0,0,0,0,0,0,0
1.00E-30,7002,Reporting,2371,2023,85.32,PRESIDENT AND VICE PRESIDENT,1010,NP,Unassigned write-ins,0,,15,0,12,0,,,15,0,12,0,0,0,0,0,0,0,0,0
1.00E-30,7002,Reporting,2371,2023,85.32,US REPRESENTATIVE DISTRICT 2,2120,NP,JARED HUFFMAN,1817,,1329,0,61,0,,,1281,0,54,0,36,0,6,0,12,0,1,0
1.00E-30,7002,Reporting,2371,2023,85.32,US REPRESENTATIVE DISTRICT 2,2120,NP,DALE K. MENSING,1816,,633,0,61,0,,,561,0,54,0,40,0,6,0,32,0,1,0
1.00E-30,7002,Reporting,2371,2023,85.32,STATE ASSEMBLY DISTRICT 2,2140,NP,CHARLOTTE SVOLOS,1819,,689,0,79,0,,,613,0,72,0,41,0,7,0,35,0,0,0
1.00E-30,7002,Reporting,2371,2023,85.32,STATE ASSEMBLY DISTRICT 2,2140,NP,JIM WOOD,1818,,1255,0,79,0,,,1211,0,72,0,34,0,7,0,10,0,0,0
1.00E-30,7002,Reporting,2371,2023,85.32,Proposition 14,7001,NP,Bonds Yes,1,,950,0,102,0,,,904,0,98,0,32,0,4,0,14,0,0,0
1.00E-30,7002,Reporting,2371,2023,85.32,Proposition 14,7001,NP,Bonds No,2,,971,0,102,0,,,894,0,98,0,46,0,4,0,31,0,0,0
1.00E-30,7002,Reporting,2371,2023,85.32,Proposition 15,7003,NP,Yes,2235,,1040,0,61,0,,,999,0,56,0,29,0,5,0,12,0,0,0
1.00E-30,7002,Reporting,2371,2023,85.32,Proposition 15,7003,NP,No,2236,,922,0,61,0,,,841,0,56,0,48,0,5,0,33,0,0,0
1.00E-30,7002,Reporting,2371,2023,85.32,Proposition 16,7005,NP,Yes,2236,,747,0,105,0,,,714,0,100,0,21,0,5,0,12,0,0,0
1.00E-30,7002,Reporting,2371,2023,85.32,Proposition 16,7005,NP,No,2237,,1171,0,105,0,,,1082,0,100,0,56,0,5,0,33,0,0,0
1.00E-30,7002,Reporting,2371,2023,85.32,Proposition 17,7007,NP,Yes,2237,,1147,0,73,0,,,1093,0,69,0,40,0,4,0,14,0,0,0
1.00E-30,7002,Reporting,2371,2023,85.32,Proposition 17,7007,NP,No,2238,,803,0,73,0,,,734,0,69,0,38,0,4,0,31,0,0,0
1.00E-30,7002,Reporting,2371,2023,85.32,Proposition 18,7009,NP,Yes,2238,,860,0,65,0,,,826,0,61,0,26,0,4,0,8,0,0,0
1.00E-30,7002,Reporting,2371,2023,85.32,Proposition 18,7009,NP,No,2239,,1098,0,65,0,,,1009,0,61,0,52,0,4,0,37,0,0,0
1.00E-30,7002,Reporting,2371,2023,85.32,Proposition 19,7011,NP,Yes,2239,,976,0,106,0,,,924,0,100,0,36,0,6,0,16,0,0,0
1.00E-30,7002,Reporting,2371,2023,85.32,Proposition 19,7011,NP,No,2240,,941,0,106,0,,,872,0,100,0,40,0,6,0,29,0,0,0
1.00E-30,7002,Reporting,2371,2023,85.32,Proposition 20,7013,NP,Yes,2240,,674,0,121,0,,,627,0,113,0,29,0,6,0,18,0,2,0
1.00E-30,7002,Reporting,2371,2023,85.32,Proposition 20,7013,NP,No,2241,,1228,0,121,0,,,1156,0,113,0,47,0,6,0,25,0,2,0
1.00E-30,7002,Reporting,2371,2023,85.32,Proposition 21,7015,NP,Yes,2241,,756,0,85,0,,,721,0,80,0,23,0,5,0,12,0,0,0
1.00E-30,7002,Reporting,2371,2023,85.32,Proposition 21,7015,NP,No,2242,,1177,0,85,0,,,1090,0,80,0,54,0,5,0,33,0,0,0
1.00E-30,7002,Reporting,2371,2023,85.32,Proposition 22,7017,NP,Yes,2242,,917,1,75,0,,,841,1,71,0,47,0,3,0,29,0,1,0
1.00E-30,7002,Reporting,2371,2023,85.32,Proposition 22,7017,NP,No,2243,,1025,1,75,0,,,978,1,71,0,32,0,3,0,15,0,1,0
1.00E-30,7002,Reporting,2371,2023,85.32,Proposition 23,7019,NP,Yes,2243,,748,0,92,0,,,706,0,88,0,31,0,4,0,11,0,0,0
1.00E-30,7002,Reporting,2371,2023,85.32,Proposition 23,7019,NP,No,2244,,1178,0,92,0,,,1097,0,88,0,47,0,4,0,34,0,0,0
1.00E-30,7002,Reporting,2371,2023,85.32,Proposition 24,7021,NP,Yes,2244,,984,0,102,0,,,933,0,95,0,35,0,6,0,16,0,1,0
1.00E-30,7002,Reporting,2371,2023,85.32,Proposition 24,7021,NP,No,2245,,932,0,102,0,,,863,0,95,0,41,0,6,0,28,0,1,0
1.00E-30,7002,Reporting,2371,2023,85.32,Proposition 25,7023,NP,Yes,2245,,881,0,104,0,,,847,0,97,0,26,0,6,0,8,0,1,0
1.00E-30,7002,Reporting,2371,2023,85.32,Proposition 25,7023,NP,No,2246,,1033,0,104,0,,,947,0,97,0,50,0,6,0,36,0,1,0
1.00E-30,7002,Reporting,2371,2023,85.32,"Measure C City Of Eureka, Charter Amendment",7029,NP,Yes,2248,,1047,1,150,0,,,1003,0,142,0,34,1,7,0,10,0,1,0
1.00E-30,7002,Reporting,2371,2023,85.32,"Measure C City Of Eureka, Charter Amendment",7029,NP,No,2249,,820,1,150,0,,,746,0,142,0,40,1,7,0,34,0,1,0
1.00E-30,7002,Reporting,2371,2023,85.32,"Measure H City Of Eureka, Supplemental Transaction and Use Tax",7039,NP,Yes,2253,,1269,0,59,0,,,1198,0,55,0,47,0,4,0,24,0,0,0
1.00E-30,7002,Reporting,2371,2023,85.32,"Measure H City Of Eureka, Supplemental Transaction and Use Tax",7039,NP,No,2254,,690,0,59,0,,,638,0,55,0,31,0,4,0,21,0,0,0
1.00E-47,7008,Reporting,925,784,84.76,PRESIDENT AND VICE PRESIDENT,1010,NP,JOSEPH R. BIDEN and KAMALA D. HARRIS,4,DEM,533,0,6,0,,,511,0,6,0,18,0,0,0,4,0,0,0
1.00E-47,7008,Reporting,925,784,84.76,PRESIDENT AND VICE PRESIDENT,1010,NP,DONALD J. TRUMP and MICHAEL R. PENCE,3,REP,223,0,6,0,,,192,0,6,0,22,0,0,0,9,0,0,0
1.00E-47,7008,Reporting,925,784,84.76,PRESIDENT AND VICE PRESIDENT,1010,NP,GLORIA LA RIVA and SUNIL FREEMAN,1,PF,4,0,6,0,,,4,0,6,0,0,0,0,0,0,0,0,0
1.00E-47,7008,Reporting,925,784,84.76,PRESIDENT AND VICE PRESIDENT,1010,NP,"ROQUE ""ROCKY"" DE LA FUENTE GUERRA and KANYE OMARI WEST",6,AIP,0,0,6,0,,,0,0,6,0,0,0,0,0,0,0,0,0
1.00E-47,7008,Reporting,925,784,84.76,PRESIDENT AND VICE PRESIDENT,1010,NP,HOWIE HAWKINS and ANGELA NICOLE WALKER,2,GRN,3,0,6,0,,,3,0,6,0,0,0,0,0,0,0,0,0
1.00E-47,7008,Reporting,925,784,84.76,PRESIDENT AND VICE PRESIDENT,1010,NP,"JO JORGENSEN and JEREMY ""SPIKE"" COHEN",5,LIB,12,0,6,0,,,11,0,6,0,1,0,0,0,0,0,0,0
1.00E-47,7008,Reporting,925,784,84.76,PRESIDENT AND VICE PRESIDENT,1010,NP,BRIAN CARROLL and AMAR PATEL,0,,0,0,6,0,,,0,0,6,0,0,0,0,0,0,0,0,0
1.00E-47,7008,Reporting,925,784,84.76,PRESIDENT AND VICE PRESIDENT,1010,NP,BROCK PIERCE and KARLA BALLARD,0,,0,0,6,0,,,0,0,6,0,0,0,0,0,0,0,0,0
1.00E-47,7008,Reporting,925,784,84.76,PRESIDENT AND VICE PRESIDENT,1010,NP,JESSE VENTURA and CYNTHIA MCKINNEY,0,,0,0,6,0,,,0,0,6,0,0,0,0,0,0,0,0,0
1.00E-47,7008,Reporting,925,784,84.76,PRESIDENT AND VICE PRESIDENT,1010,NP,JOSEPH KISHORE and NORISSA SANTA CRUZ,0,,0,0,6,0,,,0,0,6,0,0,0,0,0,0,0,0,0
1.00E-47,7008,Reporting,925,784,84.76,PRESIDENT AND VICE PRESIDENT,1010,NP,MARK CHARLES and ADRIAN WALLACE,0,,0,0,6,0,,,0,0,6,0,0,0,0,0,0,0,0,0
1.00E-47,7008,Reporting,925,784,84.76,PRESIDENT AND VICE PRESIDENT,1010,NP,Rejected write-ins,0,,0,0,6,0,,,0,0,6,0,0,0,0,0,0,0,0,0
1.00E-47,7008,Reporting,925,784,84.76,PRESIDENT AND VICE PRESIDENT,1010,NP,Unassigned write-ins,0,,3,0,6,0,,,3,0,6,0,0,0,0,0,0,0,0,0
1.00E-47,7008,Reporting,925,784,84.76,US REPRESENTATIVE DISTRICT 2,2120,NP,JARED HUFFMAN,1817,,533,0,26,0,,,512,0,24,0,16,0,2,0,5,0,0,0
1.00E-47,7008,Reporting,925,784,84.76,US REPRESENTATIVE DISTRICT 2,2120,NP,DALE K. MENSING,1816,,225,0,26,0,,,194,0,24,0,23,0,2,0,8,0,0,0
1.00E-47,7008,Reporting,925,784,84.76,STATE ASSEMBLY DISTRICT 2,2140,NP,CHARLOTTE SVOLOS,1819,,249,0,24,0,,,218,0,21,0,23,0,2,0,8,0,1,0
1.00E-47,7008,Reporting,925,784,84.76,STATE ASSEMBLY DISTRICT 2,2140,NP,JIM WOOD,1818,,511,0,24,0,,,491,0,21,0,16,0,2,0,4,0,1,0
1.00E-47,7008,Reporting,925,784,84.76,CITY OF EUREKA COUNCILMEMBER WARD 4,4454,NP,SCOTT BAUER,2033,,318,1,35,0,,,304,1,33,0,12,0,2,0,2,0,0,0
1.00E-47,7008,Reporting,925,784,84.76,CITY OF EUREKA COUNCILMEMBER WARD 4,4454,NP,WILLIAM A. TUTTLE JR,2034,,140,1,35,0,,,117,1,33,0,15,0,2,0,8,0,0,0
1.00E-47,7008,Reporting,925,784,84.76,CITY OF EUREKA COUNCILMEMBER WARD 4,4454,NP,MATTHEW OWEN,2011,,77,1,35,0,,,70,1,33,0,5,0,2,0,2,0,0,0
1.00E-47,7008,Reporting,925,784,84.76,CITY OF EUREKA COUNCILMEMBER WARD 4,4454,NP,EDDIE MORGAN,2028,,89,1,35,0,,,84,1,33,0,5,0,2,0,0,0,0,0
1.00E-47,7008,Reporting,925,784,84.76,CITY OF EUREKA COUNCILMEMBER WARD 4,4454,NP,LIZA WELSH,1974,,122,1,35,0,,,119,1,33,0,2,0,2,0,1,0,0,0
1.00E-47,7008,Reporting,925,784,84.76,CITY OF EUREKA COUNCILMEMBER WARD 4,4454,NP,Rejected write-ins,0,,0,1,35,0,,,0,1,33,0,0,0,2,0,0,0,0,0
1.00E-47,7008,Reporting,925,784,84.76,CITY OF EUREKA COUNCILMEMBER WARD 4,4454,NP,Unassigned write-ins,0,,2,1,35,0,,,2,1,33,0,0,0,2,0,0,0,0,0
1.00E-47,7008,Reporting,925,784,84.76,Proposition 14,7001,NP,Bonds Yes,1,,359,0,41,0,,,338,0,39,0,17,0,2,0,4,0,0,0
1.00E-47,7008,Reporting,925,784,84.76,Proposition 14,7001,NP,Bonds No,2,,384,0,41,0,,,353,0,39,0,22,0,2,0,9,0,0,0
1.00E-47,7008,Reporting,925,784,84.76,Proposition 15,7003,NP,Yes,2235,,417,0,20,0,,,397,0,18,0,17,0,2,0,3,0,0,0
1.00E-47,7008,Reporting,925,784,84.76,Proposition 15,7003,NP,No,2236,,347,0,20,0,,,315,0,18,0,22,0,2,0,10,0,0,0
1.00E-47,7008,Reporting,925,784,84.76,Proposition 16,7005,NP,Yes,2236,,323,0,41,0,,,309,0,39,0,13,0,2,0,1,0,0,0
1.00E-47,7008,Reporting,925,784,84.76,Proposition 16,7005,NP,No,2237,,420,0,41,0,,,382,0,39,0,26,0,2,0,12,0,0,0
1.00E-47,7008,Reporting,925,784,84.76,Proposition 17,7007,NP,Yes,2237,,483,0,21,0,,,462,0,20,0,17,0,1,0,4,0,0,0
1.00E-47,7008,Reporting,925,784,84.76,Proposition 17,7007,NP,No,2238,,280,0,21,0,,,248,0,20,0,23,0,1,0,9,0,0,0
1.00E-47,7008,Reporting,925,784,84.76,Proposition 18,7009,NP,Yes,2238,,361,0,24,0,,,346,0,23,0,14,0,1,0,1,0,0,0
1.00E-47,7008,Reporting,925,784,84.76,Proposition 18,7009,NP,No,2239,,399,0,24,0,,,361,0,23,0,26,0,1,0,12,0,0,0
1.00E-47,7008,Reporting,925,784,84.76,Proposition 19,7011,NP,Yes,2239,,398,0,50,0,,,379,0,46,0,15,0,4,0,4,0,0,0
1.00E-47,7008,Reporting,925,784,84.76,Proposition 19,7011,NP,No,2240,,336,0,50,0,,,305,0,46,0,22,0,4,0,9,0,0,0
1.00E-47,7008,Reporting,925,784,84.76,Proposition 20,7013,NP,Yes,2240,,258,1,46,0,,,233,1,45,0,20,0,1,0,5,0,0,0
1.00E-47,7008,Reporting,925,784,84.76,Proposition 20,7013,NP,No,2241,,479,1,46,0,,,451,1,45,0,20,0,1,0,8,0,0,0
1.00E-47,7008,Reporting,925,784,84.76,Proposition 21,7015,NP,Yes,2241,,299,0,35,0,,,282,0,33,0,14,0,2,0,3,0,0,0
1.00E-47,7008,Reporting,925,784,84.76,Proposition 21,7015,NP,No,2242,,449,0,35,0,,,414,0,33,0,25,0,2,0,10,0,0,0
1.00E-47,7008,Reporting,925,784,84.76,Proposition 22,7017,NP,Yes,2242,,329,0,36,0,,,299,0,35,0,22,0,1,0,8,0,0,0
1.00E-47,7008,Reporting,925,784,84.76,Proposition 22,7017,NP,No,2243,,418,0,36,0,,,395,0,35,0,18,0,1,0,5,0,0,0
1.00E-47,7008,Reporting,925,784,84.76,Proposition 23,7019,NP,Yes,2243,,303,0,43,0,,,283,0,40,0,18,0,3,0,2,0,0,0
1.00E-47,7008,Reporting,925,784,84.76,Proposition 23,7019,NP,No,2244,,437,0,43,0,,,406,0,40,0,20,0,3,0,11,0,0,0
1.00E-47,7008,Reporting,925,784,84.76,Proposition 24,7021,NP,Yes,2244,,415,0,44,0,,,386,0,41,0,21,0,3,0,8,0,0,0
1.00E-47,7008,Reporting,925,784,84.76,Proposition 24,7021,NP,No,2245,,324,0,44,0,,,302,0,41,0,17,0,3,0,5,0,0,0
1.00E-47,7008,Reporting,925,784,84.76,Proposition 25,7023,NP,Yes,2245,,348,1,41,0,,,332,0,40,0,13,1,1,0,3,0,0,0
1.00E-47,7008,Reporting,925,784,84.76,Proposition 25,7023,NP,No,2246,,393,1,41,0,,,357,0,40,0,26,1,1,0,10,0,0,0
1.00E-47,7008,Reporting,925,784,84.76,"Measure C City Of Eureka, Charter Amendment",7029,NP,Yes,2248,,380,0,73,0,,,362,0,67,0,11,0,6,0,7,0,0,0
1.00E-47,7008,Reporting,925,784,84.76,"Measure C City Of Eureka, Charter Amendment",7029,NP,No,2249,,330,0,73,0,,,300,0,67,0,24,0,6,0,6,0,0,0
1.00E-47,7008,Reporting,925,784,84.76,"Measure H City Of Eureka, Supplemental Transaction and Use Tax",7039,NP,Yes,2253,,492,0,31,0,,,465,0,28,0,21,0,3,0,6,0,0,0
1.00E-47,7008,Reporting,925,784,84.76,"Measure H City Of Eureka, Supplemental Transaction and Use Tax",7039,NP,No,2254,,260,0,31,0,,,236,0,28,0,17,0,3,0,7,0,0,0
1ES-1,7010,Reporting,1347,1017,75.5,PRESIDENT AND VICE PRESIDENT,1010,NP,JOSEPH R. BIDEN and KAMALA D. HARRIS,4,DEM,640,0,3,0,,,619,0,3,0,12,0,0,0,9,0,0,0
1ES-1,7010,Reporting,1347,1017,75.5,PRESIDENT AND VICE PRESIDENT,1010,NP,DONALD J. TRUMP and MICHAEL R. PENCE,3,REP,324,0,3,0,,,290,0,3,0,14,0,0,0,20,0,0,0
1ES-1,7010,Reporting,1347,1017,75.5,PRESIDENT AND VICE PRESIDENT,1010,NP,GLORIA LA RIVA and SUNIL FREEMAN,1,PF,5,0,3,0,,,5,0,3,0,0,0,0,0,0,0,0,0
1ES-1,7010,Reporting,1347,1017,75.5,PRESIDENT AND VICE PRESIDENT,1010,NP,"ROQUE ""ROCKY"" DE LA FUENTE GUERRA and KANYE OMARI WEST",6,AIP,4,0,3,0,,,4,0,3,0,0,0,0,0,0,0,0,0
1ES-1,7010,Reporting,1347,1017,75.5,PRESIDENT AND VICE PRESIDENT,1010,NP,HOWIE HAWKINS and ANGELA NICOLE WALKER,2,GRN,8,0,3,0,,,8,0,3,0,0,0,0,0,0,0,0,0
1ES-1,7010,Reporting,1347,1017,75.5,PRESIDENT AND VICE PRESIDENT,1010,NP,"JO JORGENSEN and JEREMY ""SPIKE"" COHEN",5,LIB,25,0,3,0,,,25,0,3,0,0,0,0,0,0,0,0,0
1ES-1,7010,Reporting,1347,1017,75.5,PRESIDENT AND VICE PRESIDENT,1010,NP,BRIAN CARROLL and AMAR PATEL,0,,0,0,3,0,,,0,0,3,0,0,0,0,0,0,0,0,0
1ES-1,7010,Reporting,1347,1017,75.5,PRESIDENT AND VICE PRESIDENT,1010,NP,BROCK PIERCE and KARLA BALLARD,0,,0,0,3,0,,,0,0,3,0,0,0,0,0,0,0,0,0
1ES-1,7010,Reporting,1347,1017,75.5,PRESIDENT AND VICE PRESIDENT,1010,NP,JESSE VENTURA and CYNTHIA MCKINNEY,0,,0,0,3,0,,,0,0,3,0,0,0,0,0,0,0,0,0
1ES-1,7010,Reporting,1347,1017,75.5,PRESIDENT AND VICE PRESIDENT,1010,NP,JOSEPH KISHORE and NORISSA SANTA CRUZ,0,,0,0,3,0,,,0,0,3,0,0,0,0,0,0,0,0,0
1ES-1,7010,Reporting,1347,1017,75.5,PRESIDENT AND VICE PRESIDENT,1010,NP,MARK CHARLES and ADRIAN WALLACE,0,,0,0,3,0,,,0,0,3,0,0,0,0,0,0,0,0,0
1ES-1,7010,Reporting,1347,1017,75.5,PRESIDENT AND VICE PRESIDENT,1010,NP,Rejected write-ins,0,,0,0,3,0,,,0,0,3,0,0,0,0,0,0,0,0,0
1ES-1,7010,Reporting,1347,1017,75.5,PRESIDENT AND VICE PRESIDENT,1010,NP,Unassigned write-ins,0,,8,0,3,0,,,8,0,3,0,0,0,0,0,0,0,0,0
1ES-1,7010,Reporting,1347,1017,75.5,US REPRESENTATIVE DISTRICT 2,2120,NP,JARED HUFFMAN,1817,,672,0,42,0,,,647,0,40,0,15,0,2,0,10,0,0,0
1ES-1,7010,Reporting,1347,1017,75.5,US REPRESENTATIVE DISTRICT 2,2120,NP,DALE K. MENSING,1816,,303,0,42,0,,,275,0,40,0,9,0,2,0,19,0,0,0
1ES-1,7010,Reporting,1347,1017,75.5,STATE ASSEMBLY DISTRICT 2,2140,NP,CHARLOTTE SVOLOS,1819,,336,0,40,0,,,305,0,38,0,10,0,2,0,21,0,0,0
1ES-1,7010,Reporting,1347,1017,75.5,STATE ASSEMBLY DISTRICT 2,2140,NP,JIM WOOD,1818,,641,0,40,0,,,619,0,38,0,14,0,2,0,8,0,0,0
1ES-1,7010,Reporting,1347,1017,75.5,HUMBOLDT COMMUNITY SERVICES DISTRICT DIRECTOR,6080,NP,HEIDI BENZONELLI,2018,,493,0,1314,0,,,475,0,1228,0,11,0,39,0,7,0,47,0
1ES-1,7010,Reporting,1347,1017,75.5,HUMBOLDT COMMUNITY SERVICES DISTRICT DIRECTOR,6080,NP,MICHAEL P. HANSEN,1964,,362,0,1314,0,,,348,0,1228,0,8,0,39,0,6,0,47,0
1ES-1,7010,Reporting,1347,1017,75.5,HUMBOLDT COMMUNITY SERVICES DISTRICT DIRECTOR,6080,NP,DAVID HAYNIE,1913,,192,0,1314,0,,,181,0,1228,0,5,0,39,0,6,0,47,0
1ES-1,7010,Reporting,1347,1017,75.5,HUMBOLDT COMMUNITY SERVICES DISTRICT DIRECTOR,6080,NP,DAVID SAUNDERSON,1943,,265,0,1314,0,,,255,0,1228,0,2,0,39,0,8,0,47,0
1ES-1,7010,Reporting,1347,1017,75.5,HUMBOLDT COMMUNITY SERVICES DISTRICT DIRECTOR,6080,NP,JOSH SEHON,1967,,114,0,1314,0,,,112,0,1228,0,0,0,39,0,2,0,47,0
1ES-1,7010,Reporting,1347,1017,75.5,HUMBOLDT COMMUNITY SERVICES DISTRICT DIRECTOR,6080,NP,JOE MATTEOLI,2026,,301,0,1314,0,,,277,0,1228,0,13,0,39,0,11,0,47,0
1ES-1,7010,Reporting,1347,1017,75.5,HUMBOLDT COMMUNITY SERVICES DISTRICT DIRECTOR,6080,NP,Rejected write-ins,0,,0,0,1314,0,,,0,0,1228,0,0,0,39,0,0,0,47,0
1ES-1,7010,Reporting,1347,1017,75.5,HUMBOLDT COMMUNITY SERVICES DISTRICT DIRECTOR,6080,NP,Unassigned write-ins,0,,10,0,1314,0,,,10,0,1228,0,0,0,39,0,0,0,47,0
1ES-1,7010,Reporting,1347,1017,75.5,Proposition 14,7001,NP,Bonds Yes,1,,470,0,39,0,,,447,0,36,0,14,0,3,0,9,0,0,0
1ES-1,7010,Reporting,1347,1017,75.5,Proposition 14,7001,NP,Bonds No,2,,508,0,39,0,,,479,0,36,0,9,0,3,0,20,0,0,0
1ES-1,7010,Reporting,1347,1017,75.5,Proposition 15,7003,NP,Yes,2235,,498,0,31,0,,,483,0,28,0,9,0,3,0,6,0,0,0
1ES-1,7010,Reporting,1347,1017,75.5,Proposition 15,7003,NP,No,2236,,488,0,31,0,,,451,0,28,0,14,0,3,0,23,0,0,0
1ES-1,7010,Reporting,1347,1017,75.5,Proposition 16,7005,NP,Yes,2236,,354,0,52,0,,,343,0,49,0,6,0,3,0,5,0,0,0
